2184,yes,high,yes,high,yes
2185,yes,high,yes,high,yes
2186,yes,high,yes,high,yes
2187,yes,high,yes,high,yes
2188,yes,high,yes,high,yes
2189,yes,high,yes,high,yes
2190,yes,high,yes,high,yes
2191,yes,high,yes,high,yes
2192,yes,high,yes,high,yes
2193,yes,high,yes,high,yes
2194,yes,high,yes,high,yes
2195,yes,high,yes,high,yes
2196,yes,high,yes,high,yes
2197,yes,high,yes,high,yes
2198,yes,high,yes,high,yes
2199,yes,high,yes,high,yes
2200,yes,high,yes,high,yes
2201,yes,high,yes,high,yes
2202,yes,high,yes,high,yes
2203,yes,high,yes,high,no
2204,yes,high,yes,high,no
2205,yes,high,yes,high,no
2206,yes,high,yes,high,no
2207,yes,high,yes,high,no
2208,yes,high,yes,high,no
2209,yes,high,yes,high,no
2210,yes,high,yes,high,no
2211,yes,high,yes,high,no
2212,yes,high,yes,high,no
2213,yes,high,yes,high,no
2214,yes,high,yes,high,no
2215,yes,high,yes,high,no
2216,yes,high,yes,high,no
2217,yes,high,yes,high,no
2218,yes,high,yes,high,no
2219,yes,high,yes,high,no
2220,yes,high,yes,high,no
2221,yes,high,yes,high,no
2222,yes,high,yes,high,no
2223,yes,high,yes,high,no
2224,yes,high,yes,high,no
2225,yes,high,yes,high,no
2226,yes,high,yes,high,no
2227,yes,high,yes,high,no
2228,yes,high,yes,high,no
2229,yes,high,yes,high,no
2230,yes,high,yes,high,no
2231,yes,high,yes,high,no
2232,yes,high,yes,high,no
2233,yes,high,yes,high,no
2234,yes,high,yes,high,no
2235,yes,high,yes,high,no
2236,yes,high,yes,high,no
2237,yes,high,yes,high,no
2238,yes,high,yes,high,no
2239,yes,high,yes,high,no
2240,yes,high,yes,high,no
2241,yes,high,yes,high,no
2242,yes,high,yes,high,no
2243,yes,high,yes,high,no
2244,yes,high,yes,high,no
2245,yes,high,yes,high,no
2246,yes,high,yes,high,no
2247,yes,high,yes,high,no
2248,yes,high,yes,high,no
2249,yes,high,yes,high,no
2250,yes,high,yes,high,no
2251,yes,high,yes,high,no
2252,yes,high,yes,high,no
2253,yes,high,yes,high,no
2254,yes,high,yes,high,no
2255,yes,high,yes,high,no
2256,yes,high,yes,high,no
2257,yes,high,yes,high,no
2258,yes,high,yes,high,no
2259,yes,high,yes,high,no
2260,yes,high,yes,high,no
2261,yes,high,yes,high,no
2262,yes,high,yes,high,no
2263,yes,high,yes,high,no
2264,yes,high,yes,high,no
2265,yes,high,yes,high,no
2266,yes,high,yes,high,no
2267,yes,high,yes,high,no
2268,yes,high,yes,high,no
2269,yes,high,yes,high,no
2270,yes,high,yes,high,no
2271,yes,high,yes,high,no
2272,yes,high,yes,high,no
2273,yes,high,yes,high,no
2274,yes,high,yes,high,no
2275,yes,high,yes,high,no
2276,yes,high,yes,high,no
2277,yes,high,yes,high,no
2278,yes,high,yes,high,no
2279,yes,high,yes,high,no
2280,yes,high,yes,high,no
2281,yes,high,yes,high,no
2282,yes,high,yes,high,no
2283,yes,high,yes,high,no
2284,yes,high,yes,high,no
2285,yes,high,yes,high,no
2286,yes,high,yes,high,no
2287,yes,high,yes,high,no
2288,yes,high,yes,high,no
2289,yes,high,yes,high,no
2290,yes,high,yes,high,no
2291,yes,high,yes,high,no
2292,yes,high,yes,high,no
2293,yes,high,yes,high,no
2294,yes,high,yes,high,no
2295,yes,high,yes,high,no
2296,yes,high,yes,high,no
2297,yes,high,yes,high,no
2298,yes,high,yes,high,no
2299,yes,high,yes,high,no
2300,yes,high,yes,high,no
2301,yes,high,yes,high,no
2302,yes,high,yes,high,no
2303,yes,high,yes,high,no
2304,yes,high,yes,high,no
2305,yes,high,yes,high,no
2306,yes,high,yes,high,no
2307,yes,high,yes,high,no
2308,yes,high,yes,high,no
2309,yes,high,yes,high,no
2310,yes,high,yes,high,no
2311,yes,high,yes,high,no
2312,yes,high,yes,high,no
2313,yes,high,yes,high,no
2314,yes,high,yes,high,no
2315,yes,high,yes,high,no
2316,yes,high,yes,high,no
2317,yes,high,yes,high,no
2318,yes,high,yes,high,no
2319,yes,high,yes,high,no
2320,yes,high,yes,high,no
2321,yes,high,yes,high,no
2322,yes,high,yes,high,no
2323,yes,high,yes,high,no
2324,yes,high,yes,high,no
2325,yes,high,yes,high,no
2326,yes,high,yes,high,no
2327,yes,high,yes,high,no
2328,yes,high,yes,high,no
2329,yes,high,yes,high,no
2330,yes,high,yes,high,no
2331,yes,high,yes,high,no
2332,yes,high,yes,high,no
2333,yes,high,yes,high,no
2334,yes,high,yes,high,no
2335,yes,high,yes,high,no
2336,yes,high,yes,high,no
2337,yes,high,yes,high,no
2338,yes,high,yes,high,no
2339,yes,high,yes,high,no
2340,yes,high,yes,high,no
2341,yes,high,yes,high,no
2342,yes,high,yes,high,no
2343,yes,high,yes,high,no
2344,yes,high,yes,high,no
2345,yes,high,yes,high,no
2346,yes,high,yes,high,no
2347,yes,high,yes,high,no
2348,yes,high,yes,high,no
2349,yes,high,yes,high,no
2350,yes,high,yes,high,no
2351,yes,high,yes,high,no
2352,yes,high,yes,high,no
2353,yes,high,yes,high,no
2354,yes,high,yes,high,no
2355,yes,high,yes,high,no
2356,yes,high,yes,high,no
2357,yes,high,yes,high,no
2358,yes,high,yes,high,no
2359,yes,high,yes,high,no
2360,yes,high,yes,high,no
2361,yes,high,yes,high,no
2362,yes,high,yes,high,no
2363,yes,high,yes,high,no
2364,yes,high,yes,high,no
2365,yes,high,yes,high,no
2366,yes,high,yes,high,no
2367,yes,high,yes,high,no
2368,yes,high,yes,high,no
2369,yes,high,yes,high,no
2370,yes,high,yes,high,no
2371,yes,high,yes,high,no
2372,yes,high,yes,high,no
2373,yes,high,yes,high,no
2374,yes,high,yes,high,no
2375,yes,high,yes,high,no
2376,yes,high,yes,high,no
2377,yes,high,yes,high,no
2378,yes,high,yes,high,no
2379,yes,high,yes,high,no
2380,yes,high,yes,high,no
2381,yes,high,yes,high,no
2382,yes,high,yes,high,no
2383,yes,high,yes,high,no
2384,yes,high,yes,high,no
2385,yes,high,yes,high,no
2386,yes,high,yes,high,no
2387,yes,high,yes,high,no
2388,yes,high,yes,high,no
2389,yes,high,yes,high,no
2390,yes,high,yes,high,no
2391,yes,high,yes,high,no
2392,yes,high,yes,high,no
2393,yes,high,yes,high,no
2394,yes,high,yes,high,no
2395,yes,high,yes,high,no
2396,yes,high,yes,high,no
2397,yes,high,yes,high,no
2398,yes,high,yes,high,no
2399,yes,high,yes,high,no
2400,yes,high,yes,high,no
2401,yes,high,yes,high,no
2402,yes,high,yes,high,no
2403,yes,high,yes,high,no
2404,yes,high,yes,high,no
2405,yes,high,yes,high,no
2406,yes,high,yes,high,no
2407,yes,high,yes,high,no
2408,yes,high,yes,high,no
2409,yes,high,yes,high,no
2410,yes,high,yes,high,no
2411,yes,high,yes,high,no
2412,yes,high,yes,high,no
2413,yes,high,yes,high,no
2414,yes,high,yes,high,no
2415,yes,high,yes,high,no
2416,yes,high,yes,high,no
2417,yes,high,yes,high,no
2418,yes,high,yes,high,no
2419,yes,high,yes,high,no
2420,yes,high,yes,high,no
2421,yes,high,yes,high,no
2422,yes,high,yes,high,no
2423,yes,high,yes,high,no
2424,yes,high,yes,high,no
2425,yes,high,yes,high,no
2426,yes,high,yes,high,no
2427,yes,high,yes,high,no
2428,yes,high,yes,high,no
2429,yes,high,yes,high,no
2430,yes,high,yes,high,no
2431,yes,high,yes,high,no
2432,yes,high,yes,high,no
2433,yes,high,yes,high,no
2434,yes,high,yes,high,no
2435,yes,high,yes,high,no
2436,yes,high,yes,high,no
2437,yes,high,yes,high,no
2438,yes,high,yes,high,no
2439,yes,high,yes,high,no
2440,yes,high,yes,high,no
2441,yes,high,yes,high,no
2442,yes,high,yes,high,no
2443,yes,high,yes,high,no
2444,yes,high,yes,high,no
2445,yes,high,yes,high,no
2446,yes,high,yes,high,no
2447,yes,high,yes,high,no
2448,yes,high,yes,high,no
2449,yes,high,yes,high,no
2450,yes,high,yes,high,no
2451,yes,low,no,low,yes
2452,yes,low,no,low,yes
2453,yes,low,no,low,yes
2454,yes,low,no,low,yes
2455,yes,low,no,low,yes
2456,yes,low,no,low,yes
2457,yes,low,no,low,yes
2458,yes,low,no,low,yes
2459,yes,low,no,low,yes
2460,yes,low,no,low,yes
2461,yes,low,no,low,yes
2462,yes,low,no,low,yes
2463,yes,low,no,low,yes
2464,yes,low,no,low,yes
2465,yes,low,no,low,yes
2466,yes,low,no,low,yes
2467,yes,low,no,low,yes
2468,yes,low,no,low,yes
2469,yes,low,no,low,yes
2470,yes,low,no,low,yes
2471,yes,low,no,low,yes
2472,yes,low,no,low,yes
2473,yes,low,no,low,yes
2474,yes,low,no,low,no
2475,yes,low,no,low,no
2476,yes,low,no,low,no
2477,yes,low,no,low,no
2478,yes,low,no,low,no
2479,yes,low,no,low,no
2480,yes,low,no,low,no
2481,yes,low,no,low,no
2482,yes,low,no,low,no
2483,yes,low,no,low,no
2484,yes,low,no,low,no
2485,yes,low,no,low,no
2486,yes,low,no,low,no
2487,yes,low,no,low,no
2488,yes,low,no,low,no
2489,yes,low,no,low,no
2490,yes,low,no,low,no
2491,yes,low,no,low,no
2492,yes,low,no,low,no
2493,yes,low,no,low,no
2494,yes,low,no,low,no
2495,yes,low,no,low,no
2496,yes,low,no,low,no
2497,yes,low,no,low,no
2498,yes,low,no,low,no
2499,yes,low,no,low,no
2500,yes,low,no,low,no
2501,yes,low,no,low,no
2502,yes,low,no,low,no
2503,yes,low,no,low,no
2504,yes,low,no,low,no
2505,yes,low,no,low,no
2506,yes,low,no,low,no
2507,yes,low,no,low,no
2508,yes,low,no,low,no
2509,yes,low,no,low,no
2510,yes,low,no,low,no
2511,yes,low,no,low,no
2512,yes,low,no,low,no
2513,yes,low,no,low,no
2514,yes,low,no,low,no
2515,yes,low,no,low,no
2516,yes,low,no,low,no
2517,yes,low,no,low,no
2518,yes,low,no,low,no
2519,yes,low,no,low,no
2520,yes,low,no,low,no
2521,yes,low,no,low,no
2522,yes,low,no,low,no
2523,yes,low,no,low,no
2524,yes,low,no,low,no
2525,yes,low,no,low,no
2526,yes,low,no,low,no
2527,yes,low,no,low,no
2528,yes,low,no,low,no
2529,yes,low,no,low,no
2530,yes,low,no,low,no
2531,yes,low,no,low,no
2532,yes,low,no,low,no
2533,yes,low,no,low,no
2534,yes,low,no,low,no
2535,yes,low,no,low,no
2536,yes,low,no,low,no
2537,yes,low,no,low,no
2538,yes,low,no,low,no
2539,yes,low,no,low,no
2540,yes,low,no,low,no
2541,yes,low,no,low,no
2542,yes,low,no,low,no
2543,yes,low,no,low,no
2544,yes,low,no,low,no
2545,yes,low,no,low,no
2546,yes,low,no,low,no
2547,yes,low,no,low,no
2548,yes,low,no,low,no
2549,yes,low,no,low,no
2550,yes,low,no,low,no
2551,yes,low,no,low,no
2552,yes,low,no,low,no
2553,yes,low,no,low,no
2554,yes,low,no,low,no
2555,yes,low,no,low,no
2556,yes,low,no,low,no
2557,yes,low,no,low,no
2558,yes,low,no,low,no
2559,yes,low,no,low,no
2560,yes,low,no,low,no
2561,yes,low,no,low,no
2562,yes,low,no,low,no
2563,yes,low,no,low,no
2564,yes,low,no,low,no
2565,yes,low,no,low,no
2566,yes,low,no,low,no
2567,yes,low,no,low,no
2568,yes,low,no,low,no
2569,yes,low,no,low,no
2570,yes,low,no,low,no
2571,yes,low,no,low,no
2572,yes,low,no,low,no
2573,yes,low,no,low,no
2574,yes,low,no,low,no
2575,yes,low,no,low,no
2576,yes,low,no,low,no
2577,yes,low,no,low,no
2578,yes,low,no,low,no
2579,yes,low,no,low,no
2580,yes,low,no,low,no
2581,yes,low,no,low,no
2582,yes,low,no,low,no
2583,yes,low,no,low,no
2584,yes,low,no,low,no
2585,yes,low,no,low,no
2586,yes,low,no,low,no
2587,yes,low,no,low,no
2588,yes,low,no,low,no
2589,yes,low,no,low,no
2590,yes,low,no,low,no
2591,yes,low,no,low,no
2592,yes,low,no,low,no
2593,yes,low,no,low,no
2594,yes,low,no,low,no
2595,yes,low,no,low,no
2596,yes,low,no,low,no
2597,yes,low,no,low,no
2598,yes,low,no,low,no
2599,yes,low,no,low,no
2600,yes,low,no,low,no
2601,yes,low,no,low,no
2602,yes,low,no,low,no
2603,yes,low,no,low,no
2604,yes,low,no,low,no
2605,yes,low,no,low,no
2606,yes,low,no,low,no
2607,yes,low,no,low,no
2608,yes,low,no,low,no
2609,yes,low,no,low,no
2610,yes,low,no,low,no
2611,yes,low,no,low,no
2612,yes,low,no,low,no
2613,yes,low,no,low,no
2614,yes,low,no,low,no
2615,yes,low,no,low,no
2616,yes,low,no,low,no
2617,yes,low,no,low,no
2618,yes,low,no,low,no
2619,yes,low,no,low,no
2620,yes,low,no,low,no
2621,yes,low,no,low,no
2622,yes,low,no,low,no
2623,yes,low,no,low,no
2624,yes,low,no,low,no
2625,yes,low,no,low,no
2626,yes,low,no,low,no
2627,yes,low,no,low,no
2628,yes,low,no,low,no
2629,yes,low,no,low,no
2630,yes,low,no,low,no
2631,yes,low,no,low,no
2632,yes,low,no,low,no
2633,yes,low,no,low,no
2634,yes,low,no,low,no
2635,yes,low,no,low,no
2636,yes,low,no,low,no
2637,yes,low,no,low,no
2638,yes,low,no,low,no
2639,yes,low,no,low,no
2640,yes,low,no,low,no
2641,yes,low,no,low,no
2642,yes,low,no,low,no
2643,yes,low,no,low,no
2644,yes,low,no,low,no
2645,yes,low,no,low,no
2646,yes,low,no,low,no
2647,yes,low,no,low,no
2648,yes,low,no,low,no
2649,yes,low,no,low,no
2650,yes,low,no,low,no
2651,yes,low,no,low,no
2652,yes,low,no,low,no
2653,yes,low,no,low,no
2654,yes,low,no,low,no
2655,yes,low,no,low,no
2656,yes,low,no,low,no
2657,yes,low,no,low,no
2658,yes,low,no,low,no
2659,yes,low,no,low,no
2660,yes,low,no,low,no
2661,yes,low,no,low,no
2662,yes,low,no,low,no
2663,yes,low,no,low,no
2664,yes,low,no,low,no
2665,yes,low,no,low,no
2666,yes,low,no,low,no
2667,yes,low,no,low,no
2668,yes,low,no,low,no
2669,yes,low,no,low,no
2670,yes,low,no,low,no
2671,yes,low,no,low,no
2672,yes,low,no,low,no
2673,yes,low,no,low,no
2674,yes,low,no,low,no
2675,yes,low,no,low,no
2676,yes,low,no,low,no
2677,yes,low,no,low,no
2678,yes,low,no,low,no
2679,yes,low,no,low,no
2680,yes,low,no,low,no
2681,yes,low,no,low,no
2682,yes,low,no,low,no
2683,yes,low,no,low,no
2684,yes,low,no,low,no
2685,yes,low,no,low,no
2686,yes,low,no,low,no
2687,yes,low,no,low,no
2688,yes,low,no,low,no
2689,yes,low,no,low,no
2690,yes,low,no,low,no
2691,yes,low,no,low,no
2692,yes,low,no,low,no
2693,yes,low,no,low,no
2694,yes,low,no,low,no
2695,yes,low,no,low,no
2696,yes,low,no,low,no
2697,yes,low,no,low,no
2698,yes,low,no,low,no
2699,yes,low,no,low,no
2700,yes,low,no,low,no
2701,yes,low,no,low,no
2702,yes,low,no,low,no
2703,yes,low,no,low,no
2704,yes,low,no,low,no
2705,yes,low,no,low,no
2706,yes,low,no,low,no
2707,yes,low,no,low,no
2708,yes,low,no,low,no
2709,yes,low,no,low,no
2710,yes,low,no,low,no
2711,yes,low,no,low,no
2712,yes,low,no,low,no
2713,yes,low,no,low,no
2714,yes,low,no,low,no
2715,yes,low,no,low,no
2716,yes,low,no,low,no
2717,yes,low,no,low,no
2718,yes,low,no,low,no
2719,yes,low,no,low,no
2720,yes,low,no,low,no
2721,yes,low,no,low,no
2722,yes,low,no,low,no
2723,yes,low,no,low,no
2724,yes,low,no,low,no
2725,yes,low,no,low,no
2726,yes,low,no,low,no
2727,yes,low,no,low,no
2728,yes,low,no,low,no
2729,yes,low,no,low,no
2730,yes,low,no,low,no
2731,yes,low,no,low,no
2732,yes,low,no,low,no
2733,yes,low,no,low,no
2734,yes,low,no,low,no
2735,yes,low,no,low,no
2736,yes,low,no,low,no
2737,yes,low,no,low,no
2738,yes,low,no,low,no
2739,yes,low,no,low,no
2740,yes,low,no,low,no
2741,yes,low,no,low,no
2742,yes,low,no,low,no
2743,yes,low,no,low,no
2744,yes,low,no,low,no
2745,yes,low,no,low,no
2746,yes,low,no,low,no
2747,yes,low,no,low,no
2748,yes,low,no,low,no
2749,yes,low,no,low,no
2750,yes,low,no,low,no
2751,yes,low,no,low,no
2752,yes,low,no,low,no
2753,yes,low,no,low,no
2754,yes,low,no,low,no
2755,yes,low,no,low,no
2756,yes,low,no,low,no
2757,yes,low,no,low,no
2758,yes,low,no,low,no
2759,yes,low,no,low,no
2760,yes,low,no,low,no
2761,yes,low,no,low,no
2762,yes,low,no,low,no
2763,yes,low,no,low,no
2764,yes,low,no,low,no
2765,yes,low,no,low,no
2766,yes,low,no,low,no
2767,yes,low,no,low,no
2768,yes,low,no,low,no
2769,yes,low,no,low,no
2770,yes,low,no,low,no
2771,yes,low,no,low,no
2772,yes,low,no,low,no
2773,yes,low,no,low,no
2774,yes,low,no,low,no
2775,yes,low,no,low,no
2776,yes,low,no,low,no
2777,yes,low,no,low,no
2778,yes,low,no,low,no
2779,yes,low,no,low,no
2780,yes,low,no,low,no
2781,yes,low,no,low,no
2782,yes,low,no,low,no
2783,yes,low,no,low,no
2784,yes,low,no,low,no
2785,yes,low,no,low,no
2786,yes,low,no,low,no
2787,yes,low,no,low,no
2788,yes,low,no,low,no
2789,yes,low,no,low,no
2790,yes,low,no,low,no
2791,yes,low,no,low,no
2792,yes,low,no,low,no
2793,yes,low,no,low,no
2794,yes,low,no,low,no
2795,yes,low,no,low,no
2796,yes,low,no,low,no
2797,yes,low,no,low,no
2798,yes,low,no,low,no
2799,yes,low,no,low,no
2800,yes,low,no,low,no
2801,yes,low,no,low,no
2802,yes,low,no,low,no
2803,yes,low,no,low,no
2804,yes,low,no,low,no
2805,yes,low,no,low,no
2806,yes,low,no,low,no
2807,yes,low,no,low,no
2808,yes,low,no,low,no
2809,yes,low,no,low,no
2810,yes,low,no,low,no
2811,yes,low,no,low,no
2812,yes,low,no,low,no
2813,yes,low,no,low,no
2814,yes,low,no,low,no
2815,yes,low,no,low,no
2816,yes,low,no,low,no
2817,yes,low,no,low,no
2818,yes,low,no,low,no
2819,yes,low,no,low,no
2820,yes,low,no,low,no
2821,yes,low,no,low,no
2822,yes,low,no,low,no
2823,yes,low,no,low,no
2824,yes,low,no,low,no
2825,yes,low,no,low,no
2826,yes,low,no,low,no
2827,yes,low,no,low,no
2828,yes,low,no,low,no
2829,yes,low,no,low,no
2830,yes,low,no,low,no
2831,yes,low,no,low,no
2832,yes,low,no,low,no
2833,yes,low,no,low,no
2834,yes,low,no,low,no
2835,yes,low,no,low,no
2836,yes,low,no,low,no
2837,yes,low,no,low,no
2838,yes,low,no,low,no
2839,yes,low,no,low,no
2840,yes,low,no,low,no
2841,yes,low,no,low,no
2842,yes,low,no,low,no
2843,yes,low,no,low,no
2844,yes,low,no,low,no
2845,yes,low,no,low,no
2846,yes,low,no,low,no
2847,yes,low,no,low,no
2848,yes,low,no,low,no
2849,yes,low,no,low,no
2850,yes,low,no,low,no
2851,yes,low,no,low,no
2852,yes,low,no,low,no
2853,yes,low,no,low,no
2854,yes,low,no,low,no
2855,yes,low,no,high,yes
2856,yes,low,no,high,yes
2857,yes,low,no,high,yes
2858,yes,low,no,high,yes
2859,yes,low,no,high,yes
2860,yes,low,no,high,yes
2861,yes,low,no,high,yes
2862,yes,low,no,high,yes
2863,yes,low,no,high,yes
2864,yes,low,no,high,yes
2865,yes,low,no,high,yes
2866,yes,low,no,high,yes
2867,yes,low,no,high,yes
2868,yes,low,no,high,yes
2869,yes,low,no,high,yes
2870,yes,low,no,high,yes
2871,yes,low,no,high,yes
2872,yes,low,no,high,yes
2873,yes,low,no,high,yes
2874,yes,low,no,high,yes
2875,yes,low,no,high,yes
2876,yes,low,no,high,yes
2877,yes,low,no,high,yes
2878,yes,low,no,high,yes
2879,yes,low,no,high,yes
2880,yes,low,no,high,yes
2881,yes,low,no,high,yes
2882,yes,low,no,high,yes
2883,yes,low,no,high,yes
2884,yes,low,no,high,yes
2885,yes,low,no,high,yes
2886,yes,low,no,high,yes
2887,yes,low,no,high,yes
2888,yes,low,no,high,yes
2889,yes,low,no,high,yes
2890,yes,low,no,high,yes
2891,yes,low,no,high,yes
2892,yes,low,no,high,yes
2893,yes,low,no,high,yes
2894,yes,low,no,high,yes
2895,yes,low,no,high,yes
2896,yes,low,no,high,yes
2897,yes,low,no,high,yes
2898,yes,low,no,high,yes
2899,yes,low,no,high,yes
2900,yes,low,no,high,yes
2901,yes,low,no,high,yes
2902,yes,low,no,high,yes
2903,yes,low,no,high,yes
2904,yes,low,no,high,yes
2905,yes,low,no,high,yes
2906,yes,low,no,high,yes
2907,yes,low,no,high,yes
2908,yes,low,no,high,yes
2909,yes,low,no,high,yes
2910,yes,low,no,high,yes
2911,yes,low,no,high,yes
2912,yes,low,no,high,yes
2913,yes,low,no,high,yes
2914,yes,low,no,high,yes
2915,yes,low,no,high,yes
2916,yes,low,no,high,yes
2917,yes,low,no,high,yes
2918,yes,low,no,high,yes
2919,yes,low,no,high,yes
2920,yes,low,no,high,yes
2921,yes,low,no,high,yes
2922,yes,low,no,high,yes
2923,yes,low,no,high,yes
2924,yes,low,no,high,yes
2925,yes,low,no,high,yes
2926,yes,low,no,high,yes
2927,yes,low,no,high,yes
2928,yes,low,no,high,yes
2929,yes,low,no,high,yes
2930,yes,low,no,high,yes
2931,yes,low,no,high,yes
2932,yes,low,no,high,yes
2933,yes,low,no,high,yes
2934,yes,low,no,high,yes
2935,yes,low,no,high,yes
2936,yes,low,no,high,yes
2937,yes,low,no,high,yes
2938,yes,low,no,high,yes
2939,yes,low,no,high,yes
2940,yes,low,no,high,yes
2941,yes,low,no,high,yes
2942,yes,low,no,high,yes
2943,yes,low,no,high,yes
2944,yes,low,no,high,yes
2945,yes,low,no,high,yes
2946,yes,low,no,high,yes
2947,yes,low,no,high,yes
2948,yes,low,no,high,yes
2949,yes,low,no,high,yes
2950,yes,low,no,high,yes
2951,yes,low,no,high,yes
2952,yes,low,no,high,yes
2953,yes,low,no,high,yes
2954,yes,low,no,high,yes
2955,yes,low,no,high,yes
2956,yes,low,no,high,yes
2957,yes,low,no,high,yes
2958,yes,low,no,high,yes
2959,yes,low,no,high,yes
2960,yes,low,no,high,yes
2961,yes,low,no,high,yes
2962,yes,low,no,high,yes
2963,yes,low,no,high,yes
2964,yes,low,no,high,yes
2965,yes,low,no,high,yes
2966,yes,low,no,high,yes
2967,yes,low,no,high,yes
2968,yes,low,no,high,yes
2969,yes,low,no,high,yes
2970,yes,low,no,high,yes
2971,yes,low,no,high,yes
2972,yes,low,no,high,yes
2973,yes,low,no,high,yes
2974,yes,low,no,high,yes
2975,yes,low,no,high,yes
2976,yes,low,no,high,yes
2977,yes,low,no,high,yes
2978,yes,low,no,high,yes
2979,yes,low,no,high,yes
2980,yes,low,no,high,yes
2981,yes,low,no,high,yes
2982,yes,low,no,high,yes
2983,yes,low,no,high,yes
2984,yes,low,no,high,yes
2985,yes,low,no,high,yes
2986,yes,low,no,high,yes
2987,yes,low,no,high,yes
2988,yes,low,no,high,yes
2989,yes,low,no,high,yes
2990,yes,low,no,high,yes
2991,yes,low,no,high,yes
2992,yes,low,no,high,yes
2993,yes,low,no,high,yes
2994,yes,low,no,high,yes
2995,yes,low,no,high,yes
2996,yes,low,no,high,yes
2997,yes,low,no,high,yes
2998,yes,low,no,high,yes
2999,yes,low,no,high,yes
3000,yes,low,no,high,yes
3001,yes,low,no,high,yes
3002,yes,low,no,high,yes
3003,yes,low,no,high,yes
3004,yes,low,no,high,yes
3005,yes,low,no,high,yes
3006,yes,low,no,high,yes
3007,yes,low,no,high,yes
3008,yes,low,no,high,yes
3009,yes,low,no,high,yes
3010,yes,low,no,high,yes
3011,yes,low,no,high,yes
3012,yes,low,no,high,yes
3013,yes,low,no,high,yes
3014,yes,low,no,high,yes
3015,yes,low,no,high,yes
3016,yes,low,no,high,yes
3017,yes,low,no,high,yes
3018,yes,low,no,high,yes
3019,yes,low,no,high,yes
3020,yes,low,no,high,yes
3021,yes,low,no,high,yes
3022,yes,low,no,high,yes
3023,yes,low,no,high,yes
3024,yes,low,no,high,yes
3025,yes,low,no,high,yes
3026,yes,low,no,high,yes
3027,yes,low,no,high,yes
3028,yes,low,no,high,yes
3029,yes,low,no,high,yes
3030,yes,low,no,high,yes
3031,yes,low,no,high,yes
3032,yes,low,no,high,yes
3033,yes,low,no,high,yes
3034,yes,low,no,high,yes
3035,yes,low,no,high,yes
3036,yes,low,no,high,yes
3037,yes,low,no,high,yes
3038,yes,low,no,high,yes
3039,yes,low,no,high,yes
3040,yes,low,no,high,yes
3041,yes,low,no,high,yes
3042,yes,low,no,high,yes
3043,yes,low,no,high,yes
3044,yes,low,no,high,yes
3045,yes,low,no,high,yes
3046,yes,low,no,high,yes
3047,yes,low,no,high,yes
3048,yes,low,no,high,yes
3049,yes,low,no,high,yes
3050,yes,low,no,high,yes
3051,yes,low,no,high,yes
3052,yes,low,no,high,yes
3053,yes,low,no,high,yes
3054,yes,low,no,high,yes
3055,yes,low,no,high,yes
3056,yes,low,no,high,yes
3057,yes,low,no,high,yes
3058,yes,low,no,high,yes
3059,yes,low,no,high,yes
3060,yes,low,no,high,yes
3061,yes,low,no,high,yes
3062,yes,low,no,high,yes
3063,yes,low,no,high,yes
3064,yes,low,no,high,yes
3065,yes,low,no,high,yes
3066,yes,low,no,high,yes
3067,yes,low,no,high,yes
3068,yes,low,no,high,yes
3069,yes,low,no,high,yes
3070,yes,low,no,high,yes
3071,yes,low,no,high,yes
3072,yes,low,no,high,yes
3073,yes,low,no,high,yes
3074,yes,low,no,high,yes
3075,yes,low,no,high,yes
3076,yes,low,no,high,yes
3077,yes,low,no,high,yes
3078,yes,low,no,high,yes
3079,yes,low,no,high,yes
3080,yes,low,no,high,yes
3081,yes,low,no,high,yes
3082,yes,low,no,high,yes
3083,yes,low,no,high,yes
3084,yes,low,no,high,yes
3085,yes,low,no,high,yes
3086,yes,low,no,high,yes
3087,yes,low,no,high,yes
3088,yes,low,no,high,yes
3089,yes,low,no,high,yes
3090,yes,low,no,high,yes
3091,yes,low,no,high,yes
3092,yes,low,no,high,yes
3093,yes,low,no,high,yes
3094,yes,low,no,high,yes
3095,yes,low,no,high,yes
3096,yes,low,no,high,yes
3097,yes,low,no,high,yes
3098,yes,low,no,high,yes
3099,yes,low,no,high,yes
3100,yes,low,no,high,yes
3101,yes,low,no,high,yes
3102,yes,low,no,high,yes
3103,yes,low,no,high,yes
3104,yes,low,no,high,yes
3105,yes,low,no,high,yes
3106,yes,low,no,high,yes
3107,yes,low,no,high,yes
3108,yes,low,no,high,yes
3109,yes,low,no,high,yes
3110,yes,low,no,high,yes
3111,yes,low,no,high,yes
3112,yes,low,no,high,yes
3113,yes,low,no,high,yes
3114,yes,low,no,high,yes
3115,yes,low,no,high,yes
3116,yes,low,no,high,yes
3117,yes,low,no,high,yes
3118,yes,low,no,high,yes
3119,yes,low,no,high,yes
3120,yes,low,no,high,yes
3121,yes,low,no,high,yes
3122,yes,low,no,high,yes
3123,yes,low,no,high,yes
3124,yes,low,no,high,yes
3125,yes,low,no,high,yes
3126,yes,low,no,high,yes
3127,yes,low,no,high,yes
3128,yes,low,no,high,yes
3129,yes,low,no,high,yes
3130,yes,low,no,high,yes
3131,yes,low,no,high,yes
3132,yes,low,no,high,yes
3133,yes,low,no,high,yes
3134,yes,low,no,high,yes
3135,yes,low,no,high,yes
3136,yes,low,no,high,yes
3137,yes,low,no,high,yes
3138,yes,low,no,high,yes
3139,yes,low,no,high,yes
3140,yes,low,no,high,yes
